start city,stop city,distance
La Paz,Belm,2747.599464011066
La Paz,Belfast,9825.10200125029
La Paz,Belgrade,11157.63469457047
La Paz,Berlin,10871.095319989587
La Paz,Birmingham,9939.168556666427
La Paz,Bogot,2381.3161013157396
La Paz,Bombay,15852.735280631981
La Paz,Bordeaux,9620.954692129557
La Paz,Bremen,10610.31340619457
La Paz,Brisbane,13386.8652309965
La Paz,Bristol,9839.310510455236
La Paz,Brussels,10215.291208615088
La Paz,Bucharest,11650.448873944673
La Paz,Budapest,11164.098234917126
La Paz,Buenos Aires,2245.169927385603
La Paz,Cairo,11798.483731424129
La Paz,Calcutta,17463.06186018804
La Paz,Canton,19182.64021424885
La Paz,Cape Town,8698.059481714268
La Paz,Caracas,2955.2853469961715
La Paz,Cayenne,2906.159341317486
La Paz,Chihuahua,6451.266936348056
La Paz,Chongqing,18452.56294946633
La Paz,Copenhagen,10913.624071373913
La Paz,Crdoba,1720.958442626747
La Paz,Dakar,6553.76622308485
La Paz,Darwin,16236.013624606741
La Paz,Djibouti,12634.715676531014
La Paz,Dublin,9723.76869471431
La Paz,Durban,9940.416907029798
La Paz,Edinburgh,10027.03105733614
La Paz,Frankfurt,10496.815176962698
La Paz,Georgetown,2759.5440404692945
La Paz,Glasgow,9966.936558571575
La Paz,Guatemala City,4183.959934313195
La Paz,Guayaquil,2006.4802230441387
La Paz,Hamburg,10710.80765394223
La Paz,Hammerfest,11772.20786530555
La Paz,Havana,4709.749186071484
La Paz,Helsinki,11751.377948736135
La Paz,Hobart,12545.256523196582
La Paz,Hong Kong,19317.902950250696
La Paz,Iquique,500.1317236552417
La Paz,Irkutsk,15958.509105346175
La Paz,Jakarta,17459.190654222864
La Paz,Johannesburg,9857.85886672097
La Paz,Kingston,3873.7376589857486
La Paz,Kinshasa,9175.807851803027
La Paz,Kuala Lumpur,18230.905242474346
La Paz,La Paz,0.0
La Paz,Leeds,10016.807813767588
La Paz,Lima,1078.4880743960236
La Paz,Lisbon,8592.50156581958
La Paz,Liverpool,9907.099042422256
La Paz,London,9954.933377095236
La Paz,Lyons,10008.244614500773
La Paz,Madrid,9174.379072218138
La Paz,Manchester,9959.240782705456
La Paz,Manila,19054.59318354512
La Paz,Marseilles,9960.350923600232
La Paz,Mazatln,6025.146918855599
La Paz,Mecca,12448.19613572256
La Paz,Melbourne,13128.791749270442
La Paz,Mexico City,5241.408053563508
La Paz,Milan,10334.209899658814
La Paz,Montevideo,2363.4785784833452
La Paz,Moscow,12474.01132401513
La Paz,Munich,10625.548981031263
La Paz,Nagasaki,17479.73784943093
La Paz,Nagoya,16751.93719432262
La Paz,Nairobi,11545.829043580572
La Paz,Nanjing (Nanking),18112.84617338704
La Paz,Naples,10553.25048686736
La Paz,New Delhi,16227.01851320628
La Paz,Newcastle-on-Tyne,10071.787462564069
La Paz,Odessa,11971.348572916912
La Paz,Osaka,16933.805037511665
La Paz,Oslo,10943.20876837294
La Paz,Panama City,3022.137790841088
La Paz,Paramaribo,2811.648957297358
La Paz,Paris,9988.478746464427
La Paz,Perth,14685.175567499435
La Paz,Plymouth,9651.205326813328
La Paz,Port Moresby,15145.174972331428
La Paz,Prague,10881.84618279903
La Paz,Rangoon,18337.679421824858
La Paz,Reykjavk,9805.950941867977
La Paz,Rio de Janeiro,2720.624986968333
La Paz,Rome,10438.478649933213
La Paz,Salvador,3249.7478484604176
La Paz,Santiago,1905.215051806391
La Paz,St. Petersburg,12036.801128886169
La Paz,So Paulo,2419.6884355254665
La Paz,Shanghai,18111.198506208926
La Paz,Singapore,18111.960581342424
La Paz,Sofia,11336.130960098762
La Paz,Stockholm,11363.694026530642
La Paz,Sydney,13056.141742192822
La Paz,Tananarive,11977.447585910642
La Paz,Teheran,13718.926292414362
La Paz,Tokyo,16550.088067833327
La Paz,Tripoli,10195.599730754091
La Paz,Venice,10562.956355745506
La Paz,Veracruz,4977.925407966744
La Paz,Vienna,10946.87746761319
La Paz,Vladivostok,16475.332454018393
La Paz,Warsaw,11379.74141311433
La Paz,Wellington,10951.616280866114
La Paz,Zrich,10353.069569153164
Leeds,Aberdeen,505.00571643332876
Leeds,Adelaide,16244.308787540329
Leeds,Algiers,1914.5825617445423
Leeds,Amsterdam,414.80602463794634
Leeds,Ankara,2976.7543570848948
Leeds,Asuncin,10270.44283065805
Leeds,Athens,2589.1573117644384
Leeds,Auckland,18109.657865553905
Leeds,Bangkok,9561.710673022668
Leeds,Barcelona,1394.9799522937133
Leeds,Beijing,8074.6207035806665
Leeds,Belm,7470.079684782941
Leeds,Belfast,297.22669724843155
Leeds,Belgrade,1853.4555763253113
Leeds,Berlin,983.3723675132087
Leeds,Birmingham,134.52780573755862
Leeds,Bogot,8494.834331866015
Leeds,Bombay,7256.59464024094
Leeds,Bordeaux,998.1010432430677
Leeds,Bremen,647.6224534368004
Leeds,Brisbane,16465.892123879847
Leeds,Bristol,251.67657663686447
Leeds,Brussels,498.9458336160914
Leeds,Bucharest,2270.502555441017
Leeds,Budapest,1618.5277470308936
Leeds,Buenos Aires,11196.023481806153
Leeds,Cairo,3676.8224043373534
Leeds,Calcutta,8003.485109737608
Leeds,Canton,9390.243644298715
Leeds,Cape Town,9858.927106622568
Leeds,Caracas,7508.384372934788
Leeds,Cayenne,7125.025754902428
Leeds,Chihuahua,8437.648810027922
Leeds,Chongqing,8479.453236526284
Leeds,Copenhagen,907.278506405884
Leeds,Crdoba,11193.055260162686
Leeds,Dakar,4564.331247012612
Leeds,Darwin,13789.411683746046
Leeds,Djibouti,6120.416741035445
Leeds,Dublin,323.3433140679639
Leeds,Durban,9728.316206726353
Leeds,Edinburgh,260.8968346299397
Leeds,Frankfurt,730.1158113924414
Leeds,Georgetown,7291.566310980672
Leeds,Glasgow,293.0752843040908
Leeds,Guatemala City,8666.606866210186
Leeds,Guayaquil,9425.758547350284
Leeds,Hamburg,762.126152168304
Leeds,Hammerfest,2248.6472492825847
Leeds,Havana,7317.836146003062
Leeds,Helsinki,1749.8105297942222
Leeds,Hobart,17408.73833905338
Leeds,Hong Kong,9583.749135944827
Leeds,Iquique,10516.634303559818
Leeds,Irkutsk,6388.176694599604
Leeds,Jakarta,11733.193033929612
Leeds,Johannesburg,9303.163626594907
Leeds,Kingston,7472.135721145803
Leeds,Kinshasa,6592.434969503397
Leeds,Kuala Lumpur,10505.714013664376
Leeds,La Paz,10016.807813767588
Leeds,Leeds,0.0
Leeds,Lima,10170.759510695261
Leeds,Lisbon,1794.0859900888936
Leeds,Liverpool,115.04137182506341
Leeds,London,243.0607465801547
Leeds,Lyons,982.9398717963246
Leeds,Madrid,1475.7840546970333
Leeds,Manchester,58.818932793654724
Leeds,Manila,10684.41690288982
Leeds,Marseilles,1236.0586053136221
Leeds,Mazatln,8895.171133367125
Leeds,Mecca,4960.7050149519655
Leeds,Melbourne,16867.126864433052
Leeds,Mexico City,8838.735008304127
Leeds,Milan,1178.8544469140438
Leeds,Montevideo,11115.931176027923
Leeds,Moscow,2477.539022858625
Leeds,Munich,1021.3032852684842
Leeds,Nagasaki,9355.2006966359
Leeds,Nagoya,9307.104265523301
Leeds,Nairobi,7017.414080403179
Leeds,Nanjing (Nanking),8864.559608295307
Leeds,Naples,1849.1063059989997
Leeds,New Delhi,6771.416380029182
Leeds,Newcastle-on-Tyne,125.77292533310657
Leeds,Odessa,2391.041822853607
Leeds,Osaka,9400.675787866234
Leeds,Oslo,987.7742124078432
Leeds,Panama City,8452.43062390945
Leeds,Paramaribo,7206.061448166384
Leeds,Paris,604.5614341170243
Leeds,Perth,14515.98533808215
Leeds,Plymouth,418.2715858238916
Leeds,Port Moresby,14382.866681816899
Leeds,Prague,1112.8822576980017
Leeds,Rangoon,9014.960144229748
Leeds,Reykjavk,1670.50523004676
Leeds,Rio de Janeiro,9362.780141855588
Leeds,Rome,1665.8917469075284
Leeds,Salvador,8137.490704190469
Leeds,Santiago,11710.81278011264
Leeds,St. Petersburg,2025.5691922317728
Leeds,So Paulo,9572.03519904618
Leeds,Shanghai,9113.165835131824
Leeds,Singapore,10884.054138312631
Leeds,Sofia,2183.7741317925115
Leeds,Stockholm,1359.3907993990545
Leeds,Sydney,16953.440115249694
Leeds,Tananarive,9254.662099341755
Leeds,Teheran,4512.966356162634
Leeds,Tokyo,9439.88126016281
Leeds,Tripoli,2590.4973920236025
Leeds,Venice,1332.5668922779034
Leeds,Veracruz,8624.633549494994
Leeds,Vienna,1360.024053851757
Leeds,Vladivostok,8395.840817669385
Leeds,Warsaw,1500.6918900886994
Leeds,Wellington,18619.34770254082
Leeds,Zrich,971.7195702893648
Lima,Aberdeen,10236.79650887463
Lima,Adelaide,13626.98988257179
Lima,Algiers,9945.91171134601
Lima,Amsterdam,10509.133836196102
Lima,Ankara,12544.899107895524
Lima,Asuncin,2543.111575720669
Lima,Athens,11751.655204444225
Lima,Auckland,10801.356599480729
Lima,Bangkok,19705.805627480066
Lima,Barcelona,10077.946883945184
Lima,Beijing,16683.15429357855
Lima,Belm,3404.387449579674
Lima,Belfast,9943.796576564984
Lima,Belgrade,11535.940187583788
Lima,Berlin,11094.225556374866
Lima,Birmingham,10112.495835220781
Lima,Bogot,1846.3469365874867
Lima,Bombay,16684.70793434652
Lima,Bordeaux,9930.90651836633
Lima,Bremen,10799.158334299513
Lima,Brisbane,12997.714259786406
Lima,Bristol,10025.413820738146
Lima,Brussels,10442.41831523469
Lima,Bucharest,12042.176505816682
Lima,Budapest,11490.958567157539
Lima,Buenos Aires,3141.1393064530093
Lima,Cairo,12436.881250955536
Lima,Calcutta,18095.885816273138
Lima,Canton,18321.774183417252
Lima,Cape Town,9769.053591539456
Lima,Caracas,2713.4410470316284
Lima,Cayenne,3319.821339861268
Lima,Chihuahua,5486.378547843363
Lima,Chongqing,18045.072299746742
Lima,Copenhagen,11077.920390201776
Lima,Crdoba,2531.1356117181717
Lima,Dakar,7226.2117450660035
Lima,Darwin,15940.905618582196
Lima,Djibouti,13552.348800674958
Lima,Dublin,9859.01662994948
Lima,Durban,11013.510920237322
Lima,Edinburgh,10137.258708260963
Lima,Frankfurt,10735.375622389825
Lima,Georgetown,2941.3602479437764
Lima,Glasgow,10073.303986700532
Lima,Guatemala City,3269.7129532683093
Lima,Guayaquil,1131.4944906939384
Lima,Hamburg,10907.548394862646
Lima,Hammerfest,11661.49745928869
Lima,Havana,4019.425898261412
Lima,Helsinki,11841.082164581652
Lima,Hobart,12458.108641061128
Lima,Hong Kong,18369.81626731024
Lima,Iquique,1137.3001733006736
Lima,Irkutsk,15537.048606879714
Lima,Jakarta,17960.828147432745
Lima,Johannesburg,10935.759355244185
Lima,Kingston,3292.214591308138
Lima,Kinshasa,10171.21594993588
Lima,Kuala Lumpur,19096.722543018746
Lima,La Paz,1078.4880743960236
Lima,Leeds,10170.759510695261
Lima,Lima,0.0
Lima,Lisbon,8945.2502339489
Lima,Liverpool,10056.813692149608
Lima,London,10148.82137258143
Lima,Lyons,10323.779197236918
Lima,Madrid,9537.77646545846
Lima,Manchester,10111.985692184266
Lima,Manila,18079.728576076697
Lima,Marseilles,10316.84307710858
Lima,Mazatln,5026.3008750585495
Lima,Mecca,13232.536174023659
Lima,Melbourne,13002.751717065368
Lima,Mexico City,4262.619766619233
Lima,Milan,10670.087773955247
Lima,Montevideo,3290.3863629167013
Lima,Moscow,12645.906541661425
Lima,Munich,10906.69669827032
Lima,Nagasaki,16465.73000488856
Lima,Nagoya,15729.891489835516
Lima,Nairobi,12559.179581724991
Lima,Nanjing (Nanking),17249.954675987134
Lima,Naples,10986.705602866165
Lima,New Delhi,16794.58115929858
Lima,Newcastle-on-Tyne,10206.082332427382
Lima,Odessa,12327.536693749786
Lima,Osaka,15905.07105805307
Lima,Oslo,11026.364180624521
Lima,Panama City,2301.0823034240434
Lima,Paramaribo,3117.0164614943546
Lima,Paris,10242.683162553936
Lima,Perth,14988.803567942874
Lima,Plymouth,9844.033805338142
Lima,Port Moresby,14513.754111902044
Lima,Prague,11140.033504525467
Lima,Rangoon,19133.90857924224
Lima,Reykjavk,9684.522628687122
Lima,Rio de Janeiro,3794.682873798161
Lima,Rome,10848.615219844365
Lima,Salvador,4227.691443679966
Lima,Santiago,2464.5879221568675
Lima,St. Petersburg,12135.60798893217
Lima,So Paulo,3497.4009778735394
Lima,Shanghai,17172.81406290573
Lima,Singapore,18810.58326973562
Lima,Sofia,11756.90856540127
Lima,Stockholm,11467.321874311903
Lima,Sydney,12802.857039231834
Lima,Tananarive,13055.710799165405
Lima,Teheran,14258.384164332147
Lima,Tokyo,15513.784656503774
Lima,Tripoli,10755.014467395313
Lima,Venice,10908.880244274504
Lima,Veracruz,4032.197811575252
Lima,Vienna,11252.072119391101
Lima,Vladivostok,15566.852823673451
Lima,Warsaw,11619.517593859186
Lima,Wellington,10615.078639035846
Lima,Zrich,10652.624054907903
Lisbon,Aberdeen,2223.120089506274
Lisbon,Adelaide,17164.7915922151
Lisbon,Algiers,1158.050622942915
Lisbon,Amsterdam,1895.8090680780324
Lisbon,Ankara,3637.3712937810747
Lisbon,Asuncin,8631.122313594697
Lisbon,Athens,2906.5573918859354
Lisbon,Auckland,19582.08143199547
Lisbon,Bangkok,10767.254685013246
Lisbon,Barcelona,1135.2505484968324
Lisbon,Beijing,9758.275830989624
Lisbon,Belm,5910.612183791216
Lisbon,Belfast,1802.0223056140135
Lisbon,Belgrade,2591.1355600047978
Lisbon,Berlin,2358.218069795004
Lisbon,Birmingham,1666.388444923613
Lisbon,Bogot,7484.103611749302
Lisbon,Bombay,8064.8194335685275
Lisbon,Bordeaux,1044.2906935672204
Lisbon,Bremen,2183.8297242099275
Lisbon,Brisbane,18062.773636101625
Lisbon,Bristol,1545.2863297092506
Lisbon,Brussels,1743.5180959744882
Lisbon,Bucharest,3096.9310842149007
Lisbon,Budapest,2572.037392602894
Lisbon,Buenos Aires,9505.26891464705
Lisbon,Cairo,3852.6274282745126
Lisbon,Calcutta,9155.877296120225
Lisbon,Canton,10913.90393632269
Lisbon,Cape Town,8517.69276486401
Lisbon,Caracas,6470.974890651422
Lisbon,Cayenne,5696.649637031863
Lisbon,Chihuahua,8621.919469573617
Lisbon,Chongqing,9983.711521127158
Lisbon,Copenhagen,2510.3006613244324
Lisbon,Crdoba,9572.02417916242
Lisbon,Dakar,2770.6423140704755
Lisbon,Darwin,15151.862985178308
Lisbon,Djibouti,6052.538628740007
Lisbon,Dublin,1666.6961850112634
Lisbon,Durban,8647.021368166543
Lisbon,Edinburgh,1969.5359546727705
Lisbon,Frankfurt,1980.9879940979445
Lisbon,Georgetown,6003.965338588924
Lisbon,Glasgow,1945.4848671606885
Lisbon,Guatemala City,8197.4192672172
Lisbon,Guayaquil,8405.030271366959
Lisbon,Hamburg,2257.188028776465
Lisbon,Hammerfest,4042.576341448923
Lisbon,Havana,6903.908898795557
Lisbon,Helsinki,3423.267721180417
Lisbon,Hobart,18037.268208042206
Lisbon,Hong Kong,11104.093005379063
Lisbon,Iquique,9082.068390494975
Lisbon,Irkutsk,8093.478412273417
Lisbon,Jakarta,12722.013914258958
Lisbon,Johannesburg,8213.973462068107
Lisbon,Kingston,6787.106092845511
Lisbon,Kinshasa,5397.652330538083
Lisbon,Kuala Lumpur,11574.633348967876
Lisbon,La Paz,8592.50156581958
Lisbon,Leeds,1794.0859900888936
Lisbon,Lima,8945.2502339489
Lisbon,Lisbon,0.0
Lisbon,Liverpool,1729.916556738742
Lisbon,London,1609.818454736456
Lisbon,Lyons,1420.5007023862663
Lisbon,Madrid,592.8079697901518
Lisbon,Manchester,1755.9859512475289
Lisbon,Manila,12210.946612393653
Lisbon,Marseilles,1374.3561484040345
Lisbon,Mazatln,8957.918289201449
Lisbon,Mecca,5058.784213304534
Lisbon,Melbourne,17787.70994012128
Lisbon,Mexico City,8677.629070115574
Lisbon,Milan,1742.070742263544
Lisbon,Montevideo,9409.323333586286
Lisbon,Moscow,3955.211323993917
Lisbon,Munich,2051.823243482068
Lisbon,Nagasaki,11088.73647692442
Lisbon,Nagoya,11082.45465564025
Lisbon,Nairobi,6481.000731927507
Lisbon,Nanjing (Nanking),10516.622759675029
Lisbon,Naples,2071.235434726716
Lisbon,New Delhi,7860.321675135601
Lisbon,Newcastle-on-Tyne,1906.990319087433
Lisbon,Odessa,3391.781123874916
Lisbon,Osaka,11168.499037337764
Lisbon,Oslo,2753.948590159973
Lisbon,Panama City,7629.544690800723
Lisbon,Paramaribo,5845.838608414778
Lisbon,Paris,1480.1244010414794
Lisbon,Perth,15062.536586310765
Lisbon,Plymouth,1381.1294326835489
Lisbon,Port Moresby,16084.504629239957
Lisbon,Prague,2323.1968542253085
Lisbon,Rangoon,10196.63622654158
Lisbon,Reykjavk,2987.930954564336
Lisbon,Rio de Janeiro,7619.559668217364
Lisbon,Rome,1914.9887198463316
Lisbon,Salvador,6394.199665258732
Lisbon,Santiago,10133.051807869282
Lisbon,St. Petersburg,3659.3261553894854
Lisbon,So Paulo,7847.834465640352
Lisbon,Shanghai,10780.29189043411
Lisbon,Singapore,11947.591616740081
Lisbon,Sofia,2819.0900225097985
Lisbon,Stockholm,3050.5088697268443
Lisbon,Sydney,18241.45540304312
Lisbon,Tananarive,8696.334765565858
Lisbon,Teheran,5361.544612765063
Lisbon,Tokyo,11223.292489751235
Lisbon,Tripoli,2177.522487926301
Lisbon,Venice,1973.8820324858257
Lisbon,Veracruz,8384.01415258432
Lisbon,Vienna,2356.647948572229
Lisbon,Vladivostok,10171.720039599117
Lisbon,Warsaw,2825.4791186887164
Lisbon,Wellington,19540.18589388779
Lisbon,Zrich,1770.432419415544
Liverpool,Aberdeen,517.2567921956404
Liverpool,Adelaide,16358.49770522203
Liverpool,Algiers,1920.505589777001
Liverpool,Amsterdam,519.657768845171
Liverpool,Ankara,3078.819744730113
Liverpool,Asuncin,10171.590244713032
Liverpool,Athens,2673.7959043195983
Liverpool,Auckland,18149.982358492598
Liverpool,Bangkok,9675.950325780697
Liverpool,Barcelona,1408.0666924417364
Liverpool,Beijing,8170.348297447586
Liverpool,Belm,7367.708106647131
Liverpool,Belfast,209.235586199856
Liverpool,Belgrade,1949.7583333099576
Liverpool,Berlin,1096.1303930207216
Liverpool,Birmingham,147.98871613470303
Liverpool,Bogot,8379.806863341873
Liverpool,Bombay,7369.297098824547
Liverpool,Bordeaux,992.7675742879005
Liverpool,Bremen,762.1211430453409
Liverpool,Brisbane,16560.082774706454
Liverpool,Bristol,223.5430593973604
Liverpool,Brussels,580.9012620907118
Liverpool,Bucharest,2374.5395583901823
Liverpool,Budapest,1721.7794317731964
Liverpool,Buenos Aires,11101.484899195695
Liverpool,Cairo,3762.903470458077
Liverpool,Calcutta,8118.376322069805
Liverpool,Canton,9496.422872764111
Liverpool,Cape Town,9870.390771381124
Liverpool,Caracas,7393.510954081135
Liverpool,Cayenne,7017.123861211574
Liverpool,Chihuahua,8348.788771818707
Liverpool,Chongqing,8586.991845428274
Liverpool,Copenhagen,1021.1073406390848
Liverpool,Crdoba,11092.270241967803
Liverpool,Dakar,4500.1097865270785
Liverpool,Darwin,13898.687421990458
Liverpool,Djibouti,6204.483856708544
Liverpool,Dublin,209.8165715760999
Liverpool,Durban,9761.75705943103
Liverpool,Edinburgh,255.91046733368904
Liverpool,Frankfurt,830.5413225352403
Liverpool,Georgetown,7179.724023814206
Liverpool,Glasgow,261.11291885061746
Liverpool,Guatemala City,8557.446773359916
Liverpool,Guayaquil,9310.718271799247
Liverpool,Hamburg,876.4543571007797
Liverpool,Hammerfest,2315.5122469613784
Liverpool,Havana,7208.665810830206
Liverpool,Helsinki,1854.7072958687788
Liverpool,Hobart,17523.42488158437
Liverpool,Hong Kong,9689.977753219759
Liverpool,Iquique,10407.013443568583
Liverpool,Irkutsk,6482.4360852667005
Liverpool,Jakarta,11848.23284461014
Liverpool,Johannesburg,9335.217946262832
Liverpool,Kingston,7358.679585773196
Liverpool,Kinshasa,6610.513912084614
Liverpool,Kuala Lumpur,10620.682098893967
Liverpool,La Paz,9907.099042422256
Liverpool,Leeds,115.04137182506341
Liverpool,Lima,10056.813692149608
Liverpool,Lisbon,1729.916556738742
Liverpool,Liverpool,0.0
Liverpool,London,273.86501442184976
Liverpool,Lyons,1022.4925472851852
Liverpool,Madrid,1445.2232970476261
Liverpool,Manchester,56.80829797276031
Liverpool,Manila,10789.734183389695
Liverpool,Marseilles,1270.4209319529646
Liverpool,Mazatln,8802.164887699533
Liverpool,Mecca,5048.692202679868
Liverpool,Melbourne,16980.384889572928
Liverpool,Mexico City,8737.849753056049
Liverpool,Milan,1245.5648715440593
Liverpool,Montevideo,11023.297066115643
Liverpool,Moscow,2590.7848914762776
Liverpool,Munich,1116.644043870739
Liverpool,Nagasaki,9443.826243528876
Liverpool,Nagoya,9386.657082833457
Liverpool,Nairobi,7080.438339643884
Liverpool,Nanjing (Nanking),8962.855651289467
Liverpool,Naples,1916.7228641365136
Liverpool,New Delhi,6886.433314144647
Liverpool,Newcastle-on-Tyne,182.43968348350793
Liverpool,Odessa,2501.268516861119
Liverpool,Osaka,9482.384381872575
Liverpool,Oslo,1081.025878950782
Liverpool,Panama City,8338.016469308424
Liverpool,Paramaribo,7096.001257608541
Liverpool,Paris,643.6490334794184
Liverpool,Perth,14628.99889978104
Liverpool,Plymouth,349.28993070145043
Liverpool,Port Moresby,14472.426465773293
Liverpool,Prague,1220.7550613376927
Liverpool,Rangoon,9129.526501920142
Liverpool,Reykjavk,1625.4572454811978
Liverpool,Rio de Janeiro,9276.396708741455
Liverpool,Rome,1730.1070328341257
Liverpool,Salvador,8051.743951317567
Liverpool,Santiago,11606.881190388973
Liverpool,St. Petersburg,2132.873392536033
Liverpool,So Paulo,9482.551428369321
Liverpool,Shanghai,9209.958901668304
Liverpool,Singapore,10999.00831998449
Liverpool,Sofia,2279.1883584322063
Liverpool,Stockholm,1464.26597719919
Liverpool,Sydney,17058.861745813334
Liverpool,Tananarive,9321.247613945037
Liverpool,Teheran,4624.198167254537
Liverpool,Tokyo,9516.388298754096
Liverpool,Tripoli,2634.883880059153
Liverpool,Venice,1411.9138216236702
Liverpool,Veracruz,8521.11406547252
Liverpool,Vienna,1461.582128897764
Liverpool,Vladivostok,8475.544941351302
Liverpool,Warsaw,1614.9301540774627
Liverpool,Wellington,18664.40912391562
Liverpool,Zrich,1046.2063309753485
London,Aberdeen,747.9192587155775
London,Adelaide,16254.908806813475
London,Algiers,1671.6139912462045
London,Amsterdam,360.3172258093096
London,Ankara,2859.7201096749327
London,Asuncin,10156.165276859054
London,Athens,2419.254776584515
London,Auckland,18327.210528470096
London,Bangkok,9579.027487805057
London,Barcelona,1152.015110497004
London,Beijing,8200.878505727129
London,Belm,7371.787169966718
London,Belfast,480.02722152370745
London,Belgrade,1718.3862209620256
London,Berlin,950.3906197155196
London,Birmingham,126.1734223550315
London,Bogot,8503.902093374714
London,Bombay,7198.245893102845
London,Bordeaux,758.7189862131459
London,Bremen,655.8363986632232
London,Brisbane,16588.399972693704
London,Bristol,128.73291654019158
London,Brussels,342.65018058942627
London,Bucharest,2164.1970732439186
London,Budapest,1512.221864429979
London,Buenos Aires,11066.517729807134
London,Cairo,3509.17194376874
London,Calcutta,8005.7311547592135
London,Canton,9473.327399312326
London,Cape Town,9616.18767854559
London,Caracas,7508.9378338438755
London,Cayenne,7054.256324197356
London,Chihuahua,8601.241460532736
London,Chongqing,8555.92621222542
London,Copenhagen,963.5750505209652
London,Crdoba,11085.405873820951
London,Dakar,4372.742692940694
London,Darwin,13850.78956440745
London,Djibouti,5947.016615977951
London,Dublin,437.64906417038435
London,Durban,9492.609904059287
London,Edinburgh,500.9631674544044
London,Frankfurt,626.9658828129477
London,Georgetown,7248.384060245092
London,Glasgow,523.9804453004894
London,Guatemala City,8755.055322754253
London,Guayaquil,9436.837532196156
London,Hamburg,760.1378037481475
London,Hammerfest,2446.56475342995
London,Havana,7407.010861594076
London,Helsinki,1855.0826762890124
London,Hobart,17405.048013984277
London,Hong Kong,9666.42841192125
London,Iquique,10453.775289214946
London,Irkutsk,6520.493485462204
London,Jakarta,11721.46128135117
London,Johannesburg,9066.713014586645
London,Kingston,7525.5464519530615
London,Kinshasa,6350.726338499035
London,Kuala Lumpur,10502.304513722258
London,La Paz,9954.933377095236
London,Leeds,243.0607465801547
London,Lima,10148.82137258143
London,Lisbon,1609.818454736456
London,Liverpool,273.86501442184976
London,London,0.0
London,Lyons,749.7344377770133
London,Madrid,1250.6061171694741
London,Manchester,247.15575393266317
London,Manila,10770.841049034547
London,Marseilles,999.7039805560144
London,Mazatln,9047.8209140462
London,Mecca,4796.887673398194
London,Melbourne,16888.935538660637
London,Mexico City,8966.115065535221
London,Milan,977.0501552304369
London,Montevideo,10980.681649208156
London,Moscow,2520.607013760039
London,Munich,890.2154049947734
London,Nagasaki,9501.360698610853
London,Nagoya,9474.747737865262
London,Nairobi,6808.045061423172
London,Nanjing (Nanking),8981.48769515884
London,Naples,1647.4964645684922
London,New Delhi,6757.252446915003
London,Newcastle-on-Tyne,367.25898492348495
London,Odessa,2319.602872825697
London,Osaka,9563.586491018794
London,Oslo,1144.4305569907842
London,Panama City,8490.460239384047
London,Paramaribo,7148.974261881394
London,Paris,370.35725122302324
London,Perth,14455.735853307044
London,Plymouth,305.3820583498825
London,Port Moresby,14522.641975578394
London,Prague,1037.431206454838
London,Rangoon,9026.089237936938
London,Reykjavk,1897.8935987892962
London,Rio de Janeiro,9211.67277290416
London,Rome,1459.3386646716556
London,Salvador,7985.597408828846
London,Santiago,11616.020744755097
London,St. Petersburg,2116.5169579329718
London,So Paulo,9428.88387036983
London,Shanghai,9235.128593940555
London,Singapore,10881.147672498628
London,Sofia,2044.4671660099564
London,Stockholm,1469.2861267001094
London,Sydney,17030.297215931696
London,Tananarive,9049.966254256222
London,Teheran,4444.056420756319
London,Tokyo,9613.680430244158
London,Tripoli,2361.675941706058
London,Venice,1154.0403943793024
London,Veracruz,8741.651838046071
London,Vienna,1248.5639115504066
London,Vladivostok,8563.69107966064
London,Warsaw,1478.5450975764224
London,Wellington,18828.646871855737
London,Zrich,785.2145004767705
Lyons,Aberdeen,1473.7862434509734
Lyons,Adelaide,15968.532121008273
Lyons,Algiers,1003.3922835394912
Lyons,Amsterdam,753.029155906076
Lyons,Ankara,2378.4290796949103
Lyons,Asuncin,10034.644760158037
Lyons,Athens,1796.9238902302695
Lyons,Auckland,18720.141369029167
Lyons,Bangkok,9392.762347177028
Lyons,Barcelona,486.8797796263474
Lyons,Beijing,8378.43792096961
Lyons,Belm,7330.8327791054635
Lyons,Belfast,1223.6827054441385
Lyons,Belgrade,1246.8518414824184
Lyons,Berlin,993.6886326609374
Lyons,Birmingham,875.7470738407762
Lyons,Bogot,8783.636537743343
Lyons,Bombay,6814.869901681859
Lyons,Bordeaux,392.88209359633714
Lyons,Bremen,940.3105308647572
Lyons,Brisbane,16643.778698967857
Lyons,Bristol,821.9061847384297
Lyons,Brussels,564.3192195234601
Lyons,Bucharest,1750.1128535303676
Lyons,Budapest,1167.4563624275127
Lyons,Buenos Aires,10884.21799268121
Lyons,Cairo,2873.0902895209774
Lyons,Calcutta,7788.739650201103
Lyons,Canton,9493.754856926604
Lyons,Cape Town,8895.290744005986
Lyons,Caracas,7773.224751952662
Lyons,Cayenne,7107.383745967162
Lyons,Chihuahua,9260.713918304928
Lyons,Chongqing,8563.33942998936
Lyons,Copenhagen,1236.5458875267032
Lyons,Crdoba,10978.329989137112
Lyons,Dakar,4012.9907220347623
Lyons,Darwin,13757.124886452173
Lyons,Djibouti,5281.860238806923
Lyons,Dublin,1154.8234068463207
Lyons,Durban,8745.379225059592
Lyons,Edinburgh,1243.7402752278183
Lyons,Frankfurt,652.0346754766383
Lyons,Georgetown,7385.8911423304335
